AWD6H4RL4X268,B00004U3SS,3.0,1387411200
AFAAYNCKS53TQ,B00004U3SS,1.0,1348099200
A2CY7HHRJJNSUW,B00004U3SS,1.0,1381536000
A1F3PSZOAZA1AA,B00004U3SS,1.0,1257984000
A1PE3V3RMT5TW0,B00004U3SS,1.0,1383868800
A1ZYUJAES6XMI6,B00004U3SS,4.0,1368230400
A1QYRUCAMKWGBR,B00004U3SS,1.0,1253491200
ADLL4DA7QHC0V,B00004U3SS,1.0,1394064000
A2XXEEBBYBHFE8,B00004U3SS,2.0,1387670400
A2VUL8SP1LI23I,B00004U3SS,3.0,1364688000
AVQJ4ATWU4VA0,B00004U3SS,1.0,1312156800
ABLKM06LZTSRW,B00004U3SS,1.0,1286409600
A26415K24ZBQDR,B00004U3SS,1.0,1383350400
A321YPWODPT92,B00005C0JJ,1.0,1258848000
AQ4ZOZE2VVFJZ,B00005C0JJ,3.0,1190505600
A1ROVCGB0KNV2B,B00005NBFD,5.0,1056326400
A193MLO0KHNMBA,B00005NBFD,5.0,1098057600
A2N0RAFO8XH68P,B00005OTJ8,5.0,1401580800
A3OG6HYXMK1Q5E,B00005OTJ8,5.0,1081468800
A1X3MXOQBXKZMA,B00005OTJ8,5.0,1047254400
AUVOSTSKXQB47,B00006M4BL,3.0,1280275200
A1CJHDN4FAHDND,B00006M4D2,4.0,1170720000
A5OVE4S3GQU0,B00006M6GH,5.0,1351382400
A2JJDJ7NXGTIKU,B00006M6GH,5.0,1352332800
A20LSFMMYSR5IA,B00006MWRK,3.0,1386115200
A16BV8IUNQW6OB,B00006MWRK,5.0,1193270400
A2F0P9C1YF5EBQ,B00006MWRK,1.0,1267056000
A24V75LROOA72Y,B00006MWRK,4.0,1241308800
A2KXCH5PNAA1KF,B00006MWRK,5.0,1213401600
A17SPEC8D1SX85,B00006MWRK,5.0,1358380800
A3KXWSZVU7QXW0,B00006MWRK,5.0,1202947200
A2X1Z0U5VAWD5D,B00006MWRK,5.0,1270598400
A5Y0IN3IFRP24,B000072WTB,1.0,1209254400
A2J3NQS90SOBLA,B000072WTB,3.0,1201910400
A2QVUMOS8E48TU,B000072WTB,4.0,1214006400
A2F2S1L61X1LA9,B000072WZ0,5.0,1109203200
A16Q3AFRAFW17L,B000072WZM,4.0,1081382400
A2N3U50GWTWMWO,B000072XE1,5.0,1247788800
A2KAH6H1AZ644N,B000072XQQ,5.0,1036972800
AW8YACI7RNNC,B000072XZ4,5.0,1046044800
AWENIEXBDCLCA,B000072YPQ,5.0,1137024000
A1RN95E49Q1CTY,B000072YPQ,5.0,1188000000
A190NEVRC9XPMX,B000072YPQ,4.0,1191974400
AJ8K5F26DBREV,B000072YPQ,5.0,1198800000
A3QIIFCE6T9KUE,B000072YPQ,5.0,1136073600
AHAV7PD39B8E2,B000072YPQ,5.0,1106697600
AE153QEQ4X45V,B000072YTO,5.0,1046736000
A2LSN8B3GD63R4,B000072ZF7,5.0,1140739200
A1QPPJHU7ES78P,B000072ZPG,4.0,1048291200
A22IZHQ6OMDZF1,B000072ZTR,4.0,1046390400
A1F0636XWDU8TJ,B00007306T,4.0,1168473600
A3GGUBZMTQD1B9,B0000730NC,5.0,1095465600
A2M1C1UGG96742,B0000730SA,5.0,1138665600
A3VGXYYEBWSATM,B00007312U,5.0,1093564800
A3COG1J9HSWA81,B00007312U,5.0,1114905600
A1FMWLZ9YY91XI,B000073147,3.0,1102291200
A1XPP0C4UO7CGM,B00007324D,5.0,1153008000
A3UM2RF9GPAODK,B00007325A,5.0,1161907200
A3EX8ZFNVDHGPM,B00007325A,2.0,1182124800
A3KAS8VCUJCYVE,B00007325C,5.0,1138665600
A1DZATB5VPS5LM,B00007325C,5.0,1038268800
A12E6ZK0YZZY4N,B0000732EP,4.0,1045612800
A178XJDK6N86T0,B0000732QL,4.0,1099440000
A14L1IPT0YHSFN,B0000732QL,2.0,1102464000
A3NIZJX9DELIOX,B0000732QL,4.0,1131667200
A3MBTVX9FJQU2S,B0000732QL,5.0,1402790400
A20CJUHBNGHP0B,B0000732QU,5.0,1090540800
A2GH2VD7OAPI6G,B0000732QU,2.0,1088208000
ALMMSCMZ4YAAY,B0000732QU,5.0,1079913600
A2TCF5ZZ2WIXDG,B0000732QU,5.0,1083888000
A9726YE8SZR7W,B0000732QU,4.0,1087516800
A2LH9KJ99PVCC0,B0000732QU,4.0,1074729600
A1JM52GL0KDRGW,B0000732QU,3.0,1071705600
AUTE648TNTG6V,B0000732UL,3.0,1120694400
AF91OAOXOPTXM,B00007337N,4.0,1041984000
A33NS3M9URDMLJ,B0000733OT,5.0,1164067200
AYCQ6QPK8ADET,B0000733OV,5.0,1138665600
AG3659FJF8RDJ,B0000733PM,1.0,1240012800
A24NZ5G3F87BAU,B0000733S8,2.0,1183680000
A24NZ5G3F87BAU,B0000733S9,2.0,1075852800
A1ZN0XVTTB49A9,B0000781FK,3.0,1039824000
ANLWX86EXWR6M,B000078PE5,4.0,1187913600
A3PS8ZI4TQGHJ6,B000078PHB,4.0,1222992000
A2EHLD9ORYQR40,B000078Q0G,4.0,1379635200
A21UHDOG193MP9,B000078Q2P,3.0,1349049600
AROEXV44HMQNU,B000078Q2P,1.0,1357344000
A31M14JQP5RWSX,B000078Q2P,5.0,1209945600
A2CHUUUS0XPOCC,B000078Q2P,5.0,1155859200
A3DH2AB7OZD54G,B000078Q2P,5.0,1314662400
AF7ZKUT54FB7W,B000078Q6P,5.0,1169164800
A2QC9HOPBVAT12,B000078Q6P,5.0,1142121600
A1FAN0M5DR0SH8,B000078Q6P,5.0,1237161600
A183L1UCVTQIXA,B000078Q6P,5.0,1250380800
A1ECBODIEBDLQS,B000078Q6P,5.0,1168819200
A1T1C1EQBKGB95,B000078QIN,3.0,1261612800
A2DZGD87M4N87S,B000078QJY,1.0,1168473600
AB37ICDJTS5CD,B000078QW4,5.0,1191715200
A5USCS0Q8A45V,B000078QYG,5.0,1317168000
A44Y60SQIMBGY,B000078R4R,4.0,1169164800
A32R2HB7JUKA80,B00007AT01,4.0,1156032000
A1P05GBRYL6JL5,B00007ATWM,4.0,1168387200
A3FGBUCMZR43PJ,B00007ATWM,5.0,1168473600
A1ZAMZ7FMW7JO8,B00007FB6H,5.0,1169251200
A3REQLZUE4C60K,B00007FBAL,5.0,1142726400
A3W4NPM301BAYI,B00007FBAL,1.0,1140393600
A55OWI53KJ4KZ,B00007FCHY,4.0,1388880000
A23JSO0M2FQS9E,B00007FCHY,4.0,1256947200
A301FUR3402EFL,B00007FCHY,5.0,1305849600
A1ONA6W22LYIEC,B00007FCHY,3.0,1257897600
A2T0K0DZBF2M77,B00007FCHY,5.0,1379894400
AZQN91P3HMHAB,B00007FCHY,5.0,1279065600
A2HM64XUH9H1ZL,B00007FCHY,5.0,1255651200
A3O8T1SN4X61EH,B00007FCHY,4.0,1288915200
A165WGHPVLDXLY,B00007FCHY,5.0,1404777600
A23B43GRVA5TFI,B00007FCHY,5.0,1332892800
A1F8RD0QS765S3,B00007FCHY,5.0,1250899200
AQL3D70CKNTL8,B00007FCHY,3.0,1395964800
A1ELOSZZS7BONM,B00007FCHY,5.0,1238112000
A1BRBX8Y8KK83,B00007FCHY,5.0,1237766400
A21LDSWXSGD3L3,B00007FCHY,4.0,1377993600
A3NHUQ33CFH3VM,B00007FCHY,4.0,1250899200
A2JTYHNP83D0RH,B00007FCHY,4.0,1341705600
A3CE0VF22UMWFP,B00007FCHY,1.0,1300665600
AJ7Y1S218DKCO,B00007FCHY,5.0,1190332800
ARI0EHITMA9OT,B00007FCHY,5.0,1188604800
A3S705SJ09PCLL,B00007FCHY,4.0,1261180800
A1OL3A3OH0YKGU,B00007FCHY,5.0,1259539200
A1YP65IQCUQUVE,B00007FCHY,5.0,1361318400
A2BBZGVLEGIAVN,B00007FCHY,5.0,1260489600
A34CJVL3GJWH0N,B00007FCHY,5.0,1245196800
A3RHTP98PAZZZ2,B00007FCHY,5.0,1239753600
A1D4XBPYMV5GP0,B00007FCHY,4.0,1238112000
A1JGLZ5TTKM9OK,B00007FCHY,3.0,1267660800
ABVILSOSZLCYU,B00007FCHY,4.0,1215129600
A11J7UWMCQFCDX,B00007FCHY,5.0,1247616000
A2XCSF4UOMRXHS,B00007FCHY,5.0,1246752000
A1XE3S44YJ5NOL,B00007FCHY,4.0,1357084800
A2NYHM6TRVG9HD,B00007FCHY,1.0,1269561600
A39UP2TPNSSEAP,B00007FCHY,5.0,1287273600
ACCHSD7964N69,B00007FCHY,5.0,1241827200
A3RZ544713GJDM,B00007FCHY,5.0,1310428800
A1JP1FDKVTDZSG,B00007FCHY,5.0,1260576000
A1ENXUNANVNKY,B00007FCHY,5.0,1239580800
A1OIPRQCJXVO3,B00007FCHY,5.0,1223769600
A33DPIPK2P4MWH,B00007FCHY,2.0,1340323200
AFHL8HBIQ5QE1,B00007FCHY,5.0,1310342400
A1NGEDPNOZWYJC,B00007FCHY,5.0,1167782400
A19T3L82NWRINK,B00007FCHY,3.0,1354406400
A1FDML0XK26Q2H,B00007FCHY,2.0,1274832000
A17EAOZNUZMJVX,B00007FCHY,5.0,1282521600
A2DXXFAF5P6FH0,B00007FCHY,5.0,1271376000
AB50RCR203O1N,B00007FCHY,5.0,1218931200
AWYH682LPZI3P,B00007FCHY,4.0,1366675200
AI465K0QLRA4N,B00007FCHY,4.0,1303430400
A1HMLIR8BCYBVF,B00007FCHY,1.0,1270425600
A2HYH1RBMGIFCP,B00007FCHY,3.0,1328572800
A3VFJ7EYH423NI,B00007FCHY,3.0,1390003200
A2AK079UD3U2Y7,B00007FCHY,3.0,1298246400
A1FYN4794DYEK0,B00007FCHY,5.0,1284249600
A3UHN1XWUP5Z48,B00007FCHY,5.0,1256169600
A2R1HAXRNU0QX7,B00007FCHY,4.0,1326672000
A1K069QPXICQLW,B00007FCHY,2.0,1295654400
A1JA4F6KG3UFDS,B00007FCHY,4.0,1278547200
AWRSP7CXI7ER2,B00007FCHY,5.0,1368576000
A159K2GAU1JDIJ,B00007FCHY,4.0,1353369600
A199KSPF93K0M,B00007FCHY,5.0,1221004800
A2RMJR5YGZITGY,B00007FCHY,5.0,1357430400
A28P3K9P1Q1S8B,B00007FCHY,1.0,1262044800
A18LKIW4LZCF6G,B00007FCHY,5.0,1389571200
A337IUZMW12675,B00007FCHY,5.0,1231977600
AQS63BRZVS2AU,B00007FCHY,5.0,1252195200
A18HSJUSXWV4R1,B00007FCHY,5.0,1358121600
AAGBFH00OPTXD,B00007FCHY,1.0,1279065600
A3NJHATXDAAZKL,B00007FCHY,5.0,1230940800
A3AF72GP4GVRY1,B00007FCHY,3.0,1323648000
A324KW3KJN15YQ,B00007FCHY,5.0,1234742400
AWIN0VDG9HRW9,B00007FCHY,5.0,1309737600
A2OLY35R1OQ4QN,B00007FCHY,5.0,1288656000
ARUG5R7FYA4NI,B00007FCHY,4.0,1315699200
A3B75QV42P6ZUY,B00007FCHY,5.0,1348358400
AU7CQ0JXTGZDD,B00007FCHY,3.0,1309392000
A1TM3Z9NH9OCJX,B00007FCJS,5.0,1230940800
A2MQEZO5UR2TYM,B00007FCJS,2.0,1262131200
AQ3NJ2HYJAVOS,B00007FCJW,1.0,1322784000
A36QFJH1RYY2M0,B00007FCJW,5.0,1258848000
A3MNZHIHZSYCA9,B00007FCJW,5.0,1305590400
A1V4ZKKHKIJD9E,B00007FCJW,5.0,1291680000
A1BF7GETLP34X9,B00007FCJW,1.0,1363219200
A3FM6FVHGJVZII,B00007FCJW,5.0,1313539200
A1N24SFJLXHF6E,B00007FCJW,2.0,1334534400
A5I0YV6BWK927,B00007FCJW,1.0,1268697600
AF9VWO4C48C7K,B00007FCJW,1.0,1339891200
A2UOXGU2CTV14R,B00007FCJW,5.0,1178755200
A1NRWDS31B9M88,B00007FCJW,5.0,1273708800
A2LKFAHVR8BC66,B00007FCJW,1.0,1278633600
A3B20BJRKGX0Q5,B00007FCJW,4.0,1302048000
A2QW0I5HRW8NES,B00007FCJW,1.0,1313971200
A1A6XL88RFDXWJ,B00007FCJW,4.0,1368662400
A3EC9OD30XFJ4N,B00007GD8S,5.0,1181260800
A20GNB2CG9897H,B00007GD9E,5.0,1235433600
A6G0ZA9CU41U7,B00007GD9J,3.0,1371600000
A2P5WUUPU2CTU4,B00007GD9J,5.0,1378512000
AHBPXRNYDAELJ,B00007GD9J,5.0,1255996800
A4D94W2EBRU9U,B00007GD9J,5.0,1360368000
A1YAY9LX1QP861,B00007GD9P,5.0,1181433600
A3S4PSAL2HEOL7,B00007GD9P,5.0,1187568000
A1DVG9S97TNTI2,B00007GD9U,5.0,1201478400
A1X6G4SM2ALETD,B00007GD9V,5.0,1220659200
A36SE2CQ6KATKE,B00007GD9V,3.0,1214265600
A18N3E7K3II9C9,B00007GD9V,5.0,1347408000
A2RG7KWXFCIE1E,B00007GDA2,4.0,1203897600
A38CVK8S044WSZ,B0000863G3,4.0,1232841600
A3B5N1Q9C63PSC,B00008687A,5.0,1251936000
A39RNEV5U802AB,B00008687A,5.0,1205193600
AEA91K1MWYYZL,B00008687A,5.0,1196121600
A1LM2SIO6IC1DS,B00008687A,2.0,1261008000
A1YF5IT1YI18A5,B0000869SL,3.0,1251936000
A3MW4FMHBA5C4B,B0000869SL,3.0,1386892800
ATDD0IYQLTH8X,B00008DH3B,5.0,1052352000
A3A1AX67YGK92I,B00008DH3B,5.0,1108425600
A1V96JI5YO54B5,B00008DH8M,1.0,1299715200
A12AR6PIS6YBA8,B00008DH8M,5.0,1326153600
A1V201DUV4OVXN,B00008DH8M,3.0,1290988800
A3M174IC0VXOS2,B00008E1MF,3.0,1074384000
A1ULLTV36MS86G,B00008I8V5,5.0,1105056000
A27YXYCCP73CW1,B00008IOAE,2.0,1401753600
A1XM22V53V5WSF,B00008IOAE,3.0,1363824000
A1AS2SG8Y4AMFY,B00008IOAE,4.0,1390262400
A2O7RDTLJDQ3IZ,B00008IOAE,5.0,1399766400
A28EXQSBMTVHW0,B00008IOAE,3.0,1367884800
AWICDYX0II3HZ,B00008IOAE,1.0,1393545600
AGOD6UMBWPQAK,B00008IOAE,5.0,1402876800
A3UECSDU02QTZE,B00008IOAE,4.0,1372809600
A1PORFY8S17FYY,B00008IOAE,4.0,1113350400
A32R0R9DCN9CU8,B00008IOAE,4.0,1386892800
A2MQ7X9MMX3XQZ,B00008IOAE,2.0,1129939200
A2SIYZ4V2EUL56,B00008IOAE,2.0,1147996800
A2T71H0WL6G5LJ,B00008IOAE,4.0,1182816000
A3GG5L7MZ8TKAB,B00008IOAE,5.0,1397260800
AK2EOMXSWDXND,B00008IOAE,4.0,1358467200
A16PS4PDP1S3W2,B00008IOAE,1.0,1364601600
A1E9EJAB52E8PG,B00008IOAE,5.0,1262304000
A10RZY47RBFGMR,B00008IOAE,3.0,1340323200
ALPKGAZPVCQV6,B00008IOAE,4.0,1341705600
A1RWUTYVKM0VS5,B00008IOAE,5.0,1385251200
A2SYNULHRCEW5I,B00008IOAE,4.0,1376265600
A2G23TPSAY6XKZ,B00008IOAE,1.0,1403654400
AJR05D0Y99KHC,B00008IOAE,5.0,1396310400
ARPGDFCCSRF96,B00008IOAE,1.0,1388102400
A1G3ZHMFW1ESQJ,B00008IOAE,3.0,1057795200
A31L55C3QLC4UT,B00008IOAE,5.0,1372723200
A345SIBT297RCB,B00008IOAE,5.0,1369267200
A1JRTCI7WLCNGD,B00008IOAE,5.0,1251158400
A24J0JB495J16N,B00008IOAE,1.0,1366675200
A2KBV88FL48CFS,B00008IQ46,5.0,1271376000
A2ANNO80248DIE,B00008MZCI,5.0,1163030400
AFN3FDXG5HCL4,B00008MZUD,5.0,1373328000
A37EM3TXLAAFOY,B00008MZUD,5.0,1378857600
A1GX1NZZFEAVO5,B00008MZUD,4.0,1355443200
A1WIRQN0W34WVU,B00008MZUD,5.0,1381968000
A16SX94HYGAHF7,B00008MZUD,5.0,1379808000
A2NYVGA20C8PCU,B00008MZUD,5.0,1384387200
A1KGC2H9CVPIME,B00008MZUD,4.0,1376870400
AXKMBF44YYS6T,B00008MZUD,5.0,1404345600
A35D6AD5O2RENL,B00008MZUD,5.0,1347926400
A3157TVSROF0ES,B00008MZUD,5.0,1402099200
A3N4S3MDICVZ93,B00008MZUD,5.0,1321142400
A1R0SSG1WDGPRU,B00008MZUD,5.0,1384473600
A2HVNZ3RM54S2V,B00008MZUD,5.0,1396569600
A3HN0E3YX0NS72,B00008MZUD,2.0,1382486400
A2L9ID2PK88X2R,B00008MZUD,5.0,1342569600
AZCND7KAWQJIM,B00008MZUD,5.0,1384560000
A267LZR1X93VY3,B00008MZUD,5.0,1385942400
A2CNGQHWUSWO1P,B00008MZUD,5.0,1397692800
A2WO3RGJHZIKHX,B00008MZUD,5.0,1404950400
AKREPLJQO7C8H,B00008MZUD,5.0,1204761600
A2XPMA682L4MJY,B00008MZUD,5.0,1346716800
A2UYUWKAZVG06A,B00008MZUD,5.0,1326326400
ABZUF9CF20MF8,B00008MZUD,5.0,1359504000
A3VIVDEZQWTNGE,B00008MZUD,5.0,1386633600
A12MSBB3OKFZUZ,B00008MZUD,5.0,1399680000
A1P31RZG8FV9BU,B00008MZUD,5.0,1328140800
A22ATD24G60R3Q,B00008MZUD,5.0,1399161600
A1VHPOXXB25RDX,B00008MZUD,5.0,1389657600
A3BE0FXM74OHSK,B00008MZUD,4.0,1272326400
A22K6QREX1VBJW,B00008MZUD,5.0,1365638400
A2S4EKR14T78TM,B00008MZUD,4.0,1390176000
A1RK3RSNATJ3TD,B00008MZUD,5.0,1374019200
A3MND6ONIQPBYN,B00008MZUD,5.0,1403222400
A22D2IXI7VWINM,B00008MZUD,2.0,1401148800
A3R6GY8PI7QK4O,B00008MZUD,5.0,1301616000
A19HMRV92OQ5U9,B00008MZUD,5.0,1394496000
A36A3YLRMAL0UQ,B00008MZUD,5.0,1392768000
A1DPPZIS8RNT,B00008MZUD,5.0,1359936000
AKEJJUNVB6Q6T,B00008MZUD,5.0,1367107200
A2PGZO04SKRLI1,B00008N04Z,1.0,1215993600
A1HB9E6N0J4RDZ,B00008NMKB,4.0,1201478400
A1QTE49P9886ZI,B00008NMKE,5.0,1300665600
AI0RILZMENACQ,B00008TFL6,5.0,1167955200
A2HFRPUMV3PH3E,B00008U3CE,3.0,1164758400
A1SO11M3556BOV,B00008U59S,5.0,1167782400
AGJLD33CGEXXL,B000090LW1,5.0,1202428800
A373GSQFHZ9APJ,B00009IM5J,5.0,1288310400
A18GQ5LU4Z28AG,B00009IM5J,5.0,1360022400
AXEH3HDEBA0EA,B00009IM5J,5.0,1359849600
A2AJL058D3UGL9,B00009IM5J,5.0,1325548800
A1PIEEVO85WOB1,B00009IM5J,5.0,1388448000
A1OB8SFJFVWOSE,B00009IM5J,5.0,1404950400
A1J5ZRGKE0GFR9,B00009IM5J,5.0,1229040000
A2PJW7SAH52K9D,B00009IM5J,4.0,1379721600
A3TPFXDOVZXJP8,B00009IM5J,4.0,1389139200
AO5W4IX9TEHFO,B00009IM5J,5.0,1319587200
A2N2Y7GYXBRVO7,B00009IM5J,5.0,1317340800
AQH46FOXGH58R,B00009IM5J,5.0,1390262400
A3A5CJ1KCLR8VQ,B00009IM5J,5.0,1222128000
A1FIY7N1M0J7RT,B00009IM5J,5.0,1372723200
A3EG2A9Z9KBSNI,B00009IM5J,5.0,1321228800
A2QG2QKJYELEV4,B00009IM5J,5.0,1303344000
A1QEGIIW833QDC,B00009IM5J,5.0,1347235200
A16PCSPLKOZN7F,B00009IM5J,5.0,1382313600
A14OWX586YSYBM,B00009IM5J,5.0,1379030400
A1Q9XJAMJEXS39,B00009IM5J,5.0,1384732800
A1S0EW0NLMFVAB,B00009IM5J,5.0,1283126400
A3U45HIGEXA661,B00009IM5J,5.0,1371513600
A1AB11UWFNG69T,B00009IM5J,5.0,1289952000
AJYIPC6G85KPA,B00009IM5J,5.0,1383523200
A3CY93D6JXU9A1,B00009IM5J,5.0,1325289600
A2BRARMSSBLA79,B00009IM5J,5.0,1279411200
A2PT9OC5QNICFZ,B00009IM5J,5.0,1318636800
A11ROC5S2ZHHDB,B00009IM5J,5.0,1318896000
A70DP5ZI53NNR,B00009IM5J,4.0,1294185600
AC756B2KEUIL1,B00009IM5J,5.0,1353974400
A3NIR5OLPV4V6T,B00009IM5J,5.0,1262908800
A373ZHGOYXORO4,B00009IM5J,5.0,1356912000
A1HDUV0HY1ZU47,B00009IM5J,5.0,1382227200
A38ALROVPCO62X,B00009IM5J,5.0,1379289600
A2TB1BXACAWZ96,B00009IM5J,4.0,1233100800
A5EEFP6N2SEE1,B00009IM5J,5.0,1356912000
AOTGOU6PL1J11,B00009IM5J,3.0,1358208000
ALIFPEJDO12EH,B00009IM5J,5.0,1374710400
AISJ7H6B8RSHQ,B00009IM5J,5.0,1235692800
A23OAZ1ULL39UA,B00009IM5J,5.0,1351641600
A1BMNDO9BU6G4Z,B00009IM5J,4.0,1381363200
